headline_text,article_url,article_preview,date,author
Peter Andre takes playful swipe at Declan Donnelly as he brands him a dwarf in cheeky quip on The Wheel,/tvshowbiz/article-10456907/Peter-Andre-takes-playful-swipe-Declan-Donnelly-Michael-McIntyres-Wheel.html,"The singer, 48, and his fellow celebrity contestants were tasked with naming all seven dwarfs from Snow White And The Seven Dwarfs.",2022-01-30 10:30:39,Sean O'grady For Mailonline
Anastasia 'Stassie' Karanikolaou debuts fiery red locks while putting on a busty display in a VERY revealing sheer suit for dinner with friends,/tvshowbiz/article-10456873/Anastasia-Karanikolaou-debuts-fiery-red-locks-revealing-sheer-suit-West-Hollywood.html,The 23-year-old put on a leggy display as she slipped her killer curves into a peach knee-length sheer suit with a heart button front that accentuated her ample assets.,2022-01-30 10:31:53,Jonathan Rose For Mailonline
Strictly's Nadiya Bychkova cuts a casual figure while departing hotel alongside Kai Widdrington as they 'plan Valentine's getaway' after confirming secret romance,/tvshowbiz/article-10456895/Strictlys-Nadiya-Bychkova-Kai-Widdrington-plan-Valentines-getaway-confirming-romance.html,"The pair, who recently confirmed their new romance, were joined by their fellow Strictly Come Dancing stars as they continue with this year's Strictly Live tour.",2022-01-30 10:59:35,Milly Veitch
"Tara Reid, 46, looks chic in high-waisted leather trousers while out for dinner with boyfriend Nathan Montpetit-Howar, 37",/tvshowbiz/article-10456933/Tara-Reid-looks-chic-leather-trousers-dinner-Nathan-Montpetit-Howar.html,"Tara Reid, 46 wore high-waisted black leather trousers with a wrap around belt at Craig's restaurant in California with boyfriend Nathan Montpetit-Howar, 37, on Saturday.",2022-01-30 11:01:44,Owen Tonks For Mailonline
"Braless Lil' Kim, 47, puts on an eye-popping display in a sheer Gucci dress as she performs at the 2022 Pegasus World Cup",/tvshowbiz/article-10456985/Lil-Kim-puts-eye-popping-display-performs-braless-sheer-Gucci-dress.html,"Lil' Kim, 47, ensured all eyes were on her as she performed while braless at the Carousel Club at the 2022 Pegasus World Cup at Gulfstream Park in Florida on Saturday.",2022-01-30 11:44:17,Owen Tonks For Mailonline
Harry Styles 'set to perform at Glastonbury 2022 for the first time' after landing Coachella headliner ,/tvshowbiz/article-10456967/Harry-Styles-set-perform-Glastonbury-2022-time-headlining-Coachella.html,"The former One Direction singer, 27, is said to be at the top of various festival wish-lists this year.",2022-01-30 11:57:02,Milly Veitch For Mailonline
"Jo Kendall dies: I'm Sorry, I'll Read That Again star passes away aged 83 as John Cleese leads tributes to 'cheerful, friendly' actress",/tvshowbiz/article-10457067/Jo-Kendall-dies-Im-Sorry-Ill-Read-star-passes-away-aged-83.html,"The performer was known for starring in the hit BBC Radio comedy show I'm Sorry, I'll Read That Again.",2022-01-30 12:06:45,Sean O'grady For Mailonline
Britain's Got Talent auditions 'struggle to bring in an audience with fans begged not to leave recordings' at the London Palladium,/tvshowbiz/article-10456945/Britains-Got-Talent-auditions-struggle-bring-audience-fans-begged-not-leave.html,"Audience members at a session this month were 'begged' by warm-up comedian Stuart Holdham not to leave the theatre - which has a seating capacity of 2,286.",2022-01-30 12:18:17,Jonathan Rose For Mailonline
"Today show star Sylvia Jeffreys and her husband Peter Stefanovic are joined by his mother Jenny as they host birthday party for son Oscar, two",/tvshowbiz/article-10457075/Sylvia-Jeffreys-shares-sweet-family-photos-birthday-party-Sydney-park-son-Oscar.html,"Sylvia Jeffreys held a birthday party for her son on Saturday, and shared the images to her Instagram on Sunday. ",2022-01-30 12:29:10,Marta Jary For Daily Mail Australia
'Looks like I dodged a bullet': Danniella Westbrook lashes out at EastEnders after they replaced her as Sam Mitchell with a different actress and says show will be hearing from her 'legal team' ,/tvshowbiz/article-10457029/Danniella-Westbrook-lashes-EastEnders-axed-soap.html,"The actress, 48, took to Twitter and claimed the BBC soap would be hearing from her 'legal team' and also hinted at future revelations that she has 'never told' in her upcoming book.",2022-01-30 12:48:19,Sean O'grady
'I was conceited and pig-headed': Jessika Power admits starring on Married At First Sight Australia 'taught her a lot about herself',/tvshowbiz/article-10457011/Jessika-Power-admits-conceited-pig-headed-Married-Sight-Australia.html,Jessika Power has admitted she found herself 'conceited and pig-headed' when watching her behaviour back on Married At First Sight Australia.,2022-01-30 12:49:02,Milly Veitch For Mailonline
Rita Ora reveals she's 'definitely looking' at setting down permanent roots in Australia and buying property in Sydney: 'I've found a great home here',/tvshowbiz/article-10457017/Rita-Ora-reveals-plans-setting-permanent-roots-Australia.html,"British songstress Rita Ora, 31, is that in 'love' with Australia that she's ready to buy a property in the Harbour City and set down permanent roots.",2022-01-30 12:49:26,Kristy Johnson For Daily Mail Australia
Selling Sunset's Vanessa Villela reveals she's ENGAGED to partner Tom Fraud and gushes their 'love story is like a movie',/tvshowbiz/article-10457041/Selling-Sunsets-Vanessa-Villela-engaged-partner-Tom-Fraud-meeting-year.html,"Selling Sunset star Vanessa Villela, 44, and Tom Fraud are engaged after Tom got down on one knee at the Griffith Observatory in Los Angeles.",2022-01-30 13:06:19,Owen Tonks For Mailonline
Joey Essex is eliminated from I'm a Celebrity... Get Me Out of Here! Australia - and fans rejoice on social media: 'First chance the public get to vote and he's gonski',/tvshowbiz/article-10456909/Joey-Essex-eliminated-Im-Celebrity-Australia.html,He was reportedly the highest paid star to appear on this year's season of I'm a Celebrity... Get Me Out of Here! Australia. ,2022-01-30 13:08:38,Ali Daher For Daily Mail Australia
Maria Thattil and Joey Essex can't keep their hands off one another as they reunite at the I'm a Celebrity wrap party in Sydney - after they agreed to 'see what happens on the outside',/tvshowbiz/article-10457113/Maria-Thattil-Joey-Essex-hands-one-Im-Celebrity-wrap-party.html,"Former Miss Universe Australia Maria Thattil, 28, and The Only Way Is Essex star Joey Essex, 31, put on a very flirty display at the I'm a Celebrity wrap party in Sydney on Sunday.",2022-01-30 13:31:04,Kristy Johnson For Daily Mail Australia
Billionaire pub baron Justin Hemmes and girlfriend Madeline Holtznagel make rare public appearance as they cuddle up at Rafael Nadal's Australian Open match in Melbourne,/tvshowbiz/article-10457137/Justin-Hemmes-Madeline-Holtznagel-Rafael-Nadals-Australian-Open-match-Melbourne.html,Justin Hemmes popped along to the tennis on Sunday. ,2022-01-30 13:32:31,Marta Jary For Daily Mail Australia
Rita Ora flashes a tooth gem as she leaves a party in West Hollywood after revealing she's considering a permanent move to Australia ,/tvshowbiz/article-10457077/Rita-Ora-flashes-tooth-gem-leaves-party-West-Hollywood.html,"The singer, 31, looked effortlessly cool as she exited the celebrity hotspot, sporting a navy co-ord set.",2022-01-30 13:53:42,Milly Veitch For Mailonline
Lydia Bright stuns in a skimpy navy swimsuit as enjoys a sunrise swim during a spa break in Wales ,/tvshowbiz/article-10457117/Lydia-Bright-stuns-skimpy-navy-swimsuit-enjoys-sunrise-swim.html,Lydia Bright showed off her sensational figure as she donned a navy blue swimsuit with a plunging neckline to relax by the pool at the The Parkgate Hotel in Cardiff this weekend.,2022-01-30 14:02:16,Owen Tonks For Mailonline
'Growing up as a queer child was isolating': Cara Delevingne says her sisters 'did their best' to be there for her as she admits her sexuality was 'hard to navigate at times',/tvshowbiz/article-10457121/Cara-Delevingne-says-sisters-did-best-support-queer-child.html,"The model, 29, who identifies as pansexual, said she saw her sisters Chloe, 37, and Poppy, 35, as the 'epitome of the woman I wanted to be'.",2022-01-30 15:08:42,Jonathan Rose For Mailonline
"'Some things should just be left covered up': Rapper Nelly, 47, takes aim at Madonna, 63, after Queen of Pop shared raunchy snaps",/tvshowbiz/article-10457261/Rapper-Nelly-takes-aim-Madonna-raunchy-snaps.html,"Nelly, 47, threw shade at Madonna, 63, this weekend as he told her to 'cover up' after the Queen of Pop shared some revealing snaps on Instagram.",2022-01-30 15:36:30,Owen Tonks For Mailonline
EXCLUSIVE: Too Hot To Handle's Chloe Veitch flaunts her incredible curves in a leotard as she prepares to star on Celebrity Hunted,/tvshowbiz/article-10457317/Too-Hot-Handles-Chloe-Veitch-flaunts-incredible-curves-leotard.html,"The Too Hot To Handle star, 22, looked stunning in the black swimming costume which clung to her curves and showed off her chiselled legs.",2022-01-30 15:42:56,Milly Veitch For Mailonline
Regé-Jean Page looks dashing as he joins girlfriend Emily Brown on Armani advert set - as he's named bookies' favourite to be next James Bond,/tvshowbiz/article-10457337/Reg-Jean-Page-looks-dashing-set-girlfriend-hes-named-favourite-James-Bond.html,"Regé-Jean Page, 32, looked dashing in a black T-shirt and smart trousers as he filmed a commercial for Armani in the financial district of Buenos Aires, Argentina on Saturday.",2022-01-30 16:32:05,Owen Tonks For Mailonline
Bruce Springsteen guitarist Nils Lofgren removes his music from Spotify over Joe Rogan's 'lies and misinformation' on vaccines - joining Neil Young and Joni Mitchell,/tvshowbiz/article-10457373/Springsteen-guitarist-Nils-Lofgren-takes-music-Spotify-Joe-Rogans-vaccine-misinformation.html,The 70-year-old guitarist announced on his friend Neil Young's newsletter that he had removed 'the last 27 years' of his music from Spotify over Joe Rogan's vaccine misinformation.,2022-01-30 16:42:40,Brian Marks For Dailymail.com
Rylan Clark downs shots with his celebrity pals at Scott Mills' engagement party as stars rally around him after he was filmed demanding 'gimme gear' on night out,/tvshowbiz/article-10457347/Rylan-Clark-downs-shots-celebrity-pals-Scott-Mills-engagement-party.html,"The TV presenter, 33, was joined by the likes of Emily Atack, Vanessa Feltz and her partner Ben Ofoedu at the belated bash to celebrate Scott getting engaged to his boyfriend Sam Vaughn.",2022-01-30 16:52:13,Sean O'grady
"'He's the best thing that ever happened to me': Sheridan Smith gushes about son Billy, 20 months",/tvshowbiz/article-10457367/Sheridan-Smith-gushes-son-Billy-20-months-takes-everywhere.html,"The actress, 40, welcomed her first child in May 2020 with ex-fiancé Jamie Horn, and the pair are believed to be co-parenting after their split. ",2022-01-30 16:53:24,Milly Veitch For Mailonline
John Mulaney to join SNL's five-timers club in February alongside musical guest LCD Soundsystem,/tvshowbiz/article-10457417/John-Mulaney-join-SNLs-five-timers-club-February-alongside-musical-guest-LCD-Soundsystem.html,The 39-year-old new father - best known for co-creating the Stefon sketches with Bill Hader - will make his triumphant return to 30 Rockefeller Plaza's Studio 8H on February 26.,2022-01-30 16:57:06,Cassie Carpenter For Dailymail.Com
'I love my boy so much': Brooklyn Beckham strips off for shirtless photo with his adorable pet pooch,/tvshowbiz/article-10457411/Brooklyn-Beckham-strips-shirtless-photo-adorable-pet-pooch.html,"Brooklyn Beckham, 22, delighted fans on Saturday as he posed topless with the pet pooch he shares with fiancée Nicola Peltz, 27, for some Instagram snaps.",2022-01-30 17:02:14,Owen Tonks For Mailonline
"'I was a dress size smaller!': Carol Vorderman, 61, shares throwback snap from her 40s in a VERY busty gown",/tvshowbiz/article-10457465/Carol-Vorderman-61-shares-throwback-snap-40s-busty-gown.html,"The presenter, 61, stunned in a plunging gown which featured a white bodice and black full length skirt, and showcased her impressive cleavage.",2022-01-30 17:30:18,Milly Veitch For Mailonline
Khloe Kardashian was 'surprised' when Kim Kardashian started dating her new beau Pete Davidson after split from Kanye West,/tvshowbiz/article-10457389/Khloe-Kardashian-surprised-Kim-Kardashian-started-dating-new-beau-Pete-Davidson.html,"Khloé Kardashian is opening up about how she really feels about her sister, Kim Kardashian's, new beau Pete Davidson. The 37-year-old reality TV personality finally gave her stamp of approval.",2022-01-30 17:33:33,Janelle Ash For Dailymail.Com
"Bridget Fonda's composer husband Danny Elfman, 68, is UNRECOGNISABLE with tattoos and messy hair... days after his wife, 58, was seen in public for first time in twelve years",/tvshowbiz/article-10457513/Danny-Elfman-68-UNRECOGNISABLE-tattoos-messy-hair.html,"Danny Elfman has undergone a serious transformation, swapping his clean-cut appearance for an edgier look.",2022-01-30 17:47:49,Aisha Nozari For Mailonline
Katie Price and fiancé Carl Woods unwind on a date night following the launch of their OnlyFans - as the former glamour model 'says she's determined to use site to clear debts',/tvshowbiz/article-10457491/Katie-Price-fianc-Carl-Woods-unwind-date-night-following-OnlyFans-launch.html,The former glamour model and the car salesman launched OnlyFans profiles earlier this week and it has been reported that Katie hopes to use the X-rated platform to 'clear her debts.',2022-01-30 17:49:21,Millie Payne For Mailonline
'It took a lot of stupidity and courage': Michael Owen says nerves on The Masked Singer left him 'numb' and reveals his footballer friends 'took the mick' after he was unveiled as Doughnuts,/tvshowbiz/article-10457277/The-Masked-Singers-Michael-Owen-says-nerves-left-numb-footballer-friends-took-mick.html,"The former footballer, 42, was one of the latest celebrities to leave the competition in Sunday's episode along with actress Jaime Winstone, 36.",2022-01-30 17:49:59,Jonathan Rose For Mailonline
