headline_text,article_url,article_preview,date,author
EXCLUSIVE: Chris Noth REUNITES with his wife Tara for the first time after sexual assault allegations by four women... but she's still not wearing wedding ring while SATC star is seen with his on,/tvshowbiz/article-10445375/Chris-Noth-REUNITES-wife-Tara-time-sexual-assault-allegations.html,"While Chris was seen wearing his wedding ring, Tara, 39, went without hers as she attempted to resume some semblance of normalcy following the scandal currently plaguing her husband.",2022-01-26 21:20:51,Tracy Wright For Dailymail.com
"EXCLUSIVE: 'I really hope he's The One!' The Apprentice star Navid Sole, 27, enjoyed 'magical' secret date with Capital XTRA's Will Njobvu... after revealing he's yet to lose his virginity",/tvshowbiz/article-10444877/The-Apprentices-Navid-Sole-enjoyed-magical-secret-date-Capital-XTRAs-Njobvu.html,"Having met the radio presenter during last week's installment of BBC Two's You're Fired, the pharmacist, 27, whisked his new crush off to Mayfair's Bocconcino restaurant.",2022-01-26 21:23:08,Callum Wells For Mailonline
Karl Stefanovic's Australia Day photo sparks debate over small detail in the image as Today show host and his wife Jasmine go on a boozy cruise ,/tvshowbiz/article-10445271/Karl-Stefanovics-Australia-Day-photo-sparks-debate-fans-spot-tiny-detail.html,Today show host Karl Stefanovic and wife Jasmine Yarbrough celebrated Australia Day in Sydney's Sutherland Shire on Wednesday. ,2022-01-26 21:37:11,Chloe-lee Longhetti For Daily Mail Australia
"Little Bit In Love With You! Brad Pitt, 58, is linked to Swedish singer Lykke Li, 35, who 'lives near the A-Lister' amid reports they're 'secretly dating'",/tvshowbiz/article-10445125/New-couple-alert-Brad-Pitt-58-linked-Swedish-singer-Lykke-Li-35.html,"Unconfirmed rumors are circulating that Brad Pitt, 58, is quietly carrying on a relationship with the Swedish singer Lykke Li, 35. He is still entangled in his custody battle with Angelina Jolie.",2022-01-26 21:41:40,Sameer Suri For Dailymail.com
'Hold on... was he joking?' Celebs Go Dating viewers are stunned as Chloe Brockett's dashing date Max reveals himself as the grandson of the late NHS hero Sir Captain Tom Moore,/tvshowbiz/article-10445131/Celebs-Dating-Chloe-Brocketts-date-Max-reveals-grandson-Sir-Captain-Tom.html,Celebs Go Dating viewers were left open-mouthed when Chloe Brockett's date revealed himself to be the grandson of Sir Captain Tom Moore on Tuesday night.,2022-01-26 21:46:42,Owen Tonks For Mailonline
"Halsey poses in a nude leotard while strumming a guitar in front of a piano as she promotes her album If I Can't Have Love, I Want Power",/tvshowbiz/article-10445299/Halsey-poses-nude-leotard-strumming-green-guitar-piano.html,The Without Me hitmaker was seen in a pale beige leotard that was plunging in the front and had frills on the straps as she strummed her green guitar on the chair in front of a piano.,2022-01-26 21:49:33,Heidi Parker For Dailymail.com
Married At First Sight's emotional new trailer sees groom Jackson Lonie brought to tears as he speaks about his love for his sisters ,/tvshowbiz/article-10445339/Married-Sights-New-trailer-sees-groom-Jackson-Lonie-brought-tears.html,"Channel Nine showed off a much softer side of one of the 2022 grooms on Thursday, in an emotional new trailer released on Instagram.",2022-01-26 21:56:36,Nicole Douglas For Daily Mail Australia
'I couldn't walk through the door without getting anxiety': Katie Price admits she was in 'such a bad place' before 2019 Priory stint as Mucky Mansion series glosses over her arrest and OnlyFans launch,/tvshowbiz/article-10445285/Katie-Price-admits-Mucky-Mansion-gave-anxiety-doc-airs-arrest.html,"The star, 43, took centre stage in the series broadcast five days after she was arrested on suspicion of breaching her restraining order, and hours after she launched her OnlyFans account.",2022-01-26 22:02:34,Laura Fox For Mailonline
60 Minutes reporter Tom Steinfort receives a threatening letter from a viewer telling him to 'stop participating in Covid-19 madness or pay the consequences',/tvshowbiz/article-10445341/Reporter-receives-letter-viewer-telling-stop-participating-Covid-19-madness.html,Tom Steinfort has shared the confronting letter he received from a viewer urging him to not report on Covid.,2022-01-26 22:12:35,Mary Mrad For Daily Mail Australia
Kourtney Kardashian models a sleeveless red leather top with matching skin-tight slacks as she says 'we ride at dawn',/tvshowbiz/article-10445519/Kourtney-Kardashian-turns-heat-red-leather-outfit-set-new-Instagram-photos.html,"Kourtney Kardashian stunned in a trio of new snapshots shared  to Instagram. The post showed her in a snug, red, leather top and pants in a slightly darker shade.",2022-01-26 22:15:50,Ashleigh Gray For Dailymail.Com
Abbie Chatfield BLASTS Elly Miles and unfollows her on Instagram for attending another boozy party on Australia Day - insisting 'you should know better by now',/tvshowbiz/article-10445257/Australia-Day-debate-Abbie-Chatfield-blasts-Elly-Miles-party-post.html,Abbie Chatfield has taken aim at supposedly 'woke' Aussies who spent Australia Day partying with friends despite acknowledging the day is offensive to many Aboriginal people,2022-01-26 22:28:13,Monique Friedlander For Daily Mail Australia
Olivia Munn runs errands in LA wearing a tie-dye sweatshirt... after she condemned racist online attack during AAPI advocacy webinar,/tvshowbiz/article-10445635/Olivia-Munn-runs-errands-LA-wearing-tie-dye-sweatshirt-condemned-racist-online-attack.html,The 41-year-old actress appeared to be in good spirits despite an online racist attack earlier in the week during a panel she hosted with Asian Americans and Pacific Islander (AAPI) leaders.,2022-01-26 22:33:11,Tracy Wright For Dailymail.com
Mila Kunis holds hands with husband Ashton Kutcher as they step out for lunch in LA... after she starred in THAT ad with his ex-wife Demi Moore,/tvshowbiz/article-10445461/Mila-Kunis-holds-hands-Ashton-Kutcher-starring-ad-ex-wife-Demi-Moore.html,"Mila Kunis held hands with her husband Ashton Kutcher as they stepped out to run errands in Los Angeles. Ashton, 43, could be seen putting an affectionate hand on his wife's shoulder.",2022-01-26 22:41:34,Sameer Suri
"'Scroll on, buddy': OnlyFans star Gabrielle Epstein delivers a brutal comeback after a troll left a nasty comment on her lingerie photo",/tvshowbiz/article-10445501/OnlyFans-star-Gabrielle-Epstein-delivers-brutal-comeback-troll.html,The photo in question showed Gabrielle flaunting her jaw-dropping figure in a lacy red bustier with matching knickers,2022-01-26 22:42:48,Jo Scrimshire For Daily Mail Australia
The end of Adele's Las Vegas dream? Casino set is taken down and packed into a truck after singer's 'furious row with designers' - as fans fear she will NEVER reschedule residency and her slot is already filled,/tvshowbiz/article-10445561/Adele-fans-fear-NEVER-say-Hello-Las-Vegas-shows-pulling-11th-hour.html,"It seems increasingly unlikely her 'Weekends with' residency in Las Vegas will go ahead any time soon, if at all, as her sets were seen being removed from the venue.",2022-01-26 22:44:46,Jason Chester for MailOnline
PICTURE EXCLUSIVE: Shirtless Niall Horan shares a passionate kiss with bikini-clad girlfriend Amelia Woolley as One Direction star romances the fashion buyer at lavish Mexican resort ,/tvshowbiz/article-10445537/PICTURE-EXCLUSIVE-Shirtless-Niall-Horan-shares-passionate-kiss-girlfriend-Amelia-Woolley.html,Niall Horan could barely keep his hands off his girlfriend Amelia Woolley on Wednesday when the pair lapped up the sunshine poolside during their luxury Cabo getaway.,2022-01-26 22:49:34,Aisha Nozari For Mailonline
The Bachelor's Brittany Hockley shows off her incredible physique in a tiny bikini as she complains about moving house,/tvshowbiz/article-10445475/The-Bachelor-Brittany-Hockley-shows-incredible-physique-tiny-bikini.html,"Posing in a skimpy bikini on Instagram, the former Bachelor star, 32, told fans she was 'moving house in a few days' but had no desire to do any work",2022-01-26 22:53:09,Abi Moustafa For Daily Mail Australia
Rhian Sugden cuts an elegant figure in an emerald velvet dress as she enjoys a night out with The Apprentice star Amy Anzel in Manchester ,/tvshowbiz/article-10445617/Rhian-Sugden-wows-emerald-dress-night-Apprentices-Amy-Anzel.html,"The glamorous model, 35, slipped into an elegant emerald velvet dress on Wednesday as she enjoyed a night out with The Apprentice star Amy Anzel at Manchester's The Ivy Restaurant.",2022-01-26 22:56:29,Niomi Harris For Mailonline
Lady Gaga takes extra measures for consent to make sure her co-stars are comfortable on camera before filming intimate scenes,/tvshowbiz/article-10445471/Lady-Gaga-takes-extra-measures-consent-filming-intimate-scenes.html,"Lady Gaga has revealed that she often takes extra measures to respect her co-stars' personal boundaries while on set. 'I ask for consent a lot, actually,' Gaga said.",2022-01-26 23:04:09,Ashley Hume For Dailymail.Com
Brittany Hockley reveals the 'craziest sex position' she's ever tried with a partner: 'It's not for the faint-hearted',/tvshowbiz/article-10445583/Brittany-Hockley-reveals-craziest-sex-position-shes-tried.html,"On Tuesday's Life Uncut, The Bachelor star Brittany Hockley was asked to detail the 'craziest sex position' she'd ever attempted with a partner in the past.",2022-01-26 23:06:36,Nicole Douglas For Daily Mail Australia
"Inside Elsa Pataky's trip to Africa: Chris Hemsworth's wife goes on a safari adventure, swims in waterfalls and stays at a luxurious retreat",/tvshowbiz/article-10445557/Inside-Elsa-Patakys-trip-Africa-complete-safaris-luxurious-accommodation.html,"The Spanish stunner, 45, shared a gallery of throwback photos to Instagram on Wednesday from her recent trip to Africa with the couple's three children",2022-01-26 23:08:40,Chloe-lee Longhetti For Daily Mail Australia
'We're very emotional people!' Courteney Cox says she is just like pal Jennifer Aniston because they BOTH cried when guests on Ellen's last season,/tvshowbiz/article-10445651/Courteney-Cox-cries-Ellen-DeGeneres-just-like-Jennifer-Aniston-did.html,Courteney Cox stopped by an afternoon chat show on Wednesday afternoon. The beauty wore navy blue as she brought pal Ellen DeGeneres up to speed on her new TV show Shining Veil.,2022-01-26 23:12:51,Heidi Parker For Dailymail.com
"Crypto bro, 21, BEGS Instagram to unban his OnlyFans star girlfriend after her account was disabled for posting raunchy photos",/tvshowbiz/article-10445559/Crypto-bro-BEGS-Instagram-unban-OnlyFans-star-girlfriend.html,TikTok star Atis Paul has issued a desperate plea for help after his OnlyFans model girlfriend Mikaela Testa was banned from Instagram for posting raunchy content,2022-01-26 23:14:21,Monique Friedlander For Daily Mail Australia
Kelly Clarkson won't 'entertain the idea' of a settlement in contentious divorce from Brandon Blackstock: 'It's going to be nasty',/tvshowbiz/article-10445667/Kelly-Clarkson-wont-settle-contentious-divorce-Brandon-Blackstock-going-nasty.html,The 39-year-old singer and talk show host reportedly refuses to settle with ex-husband Brandon Blackstock and won't pay him any amount 'that isn't ordered by the judge.',2022-01-26 23:16:13,Brian Marks For Dailymail.com
Lockdown baking leads to record number of Great Australian Bake Off contestant submissions,/tvshowbiz/article-10445459/Lockdown-baking-leads-record-number-Great-Australian-Bake-contestant-submissions.html,Lockdown has had one unintended benefit with more people than ever spending time in the kitchen and putting their baking skills to the test. ,2022-01-26 23:16:25,Jesse Hyland For Daily Mail Australia
Paris Hilton slips into busty mini dress in NYC after exuding elegance in a hot pink ensemble... in the wake of sister Nicky's pregnancy announcement,/tvshowbiz/article-10445649/Paris-Hilton-radiant-leggy-pink-ensemble-steps-NYC.html,Paris Hilton cut a radiant figure when she was spotted stepping out in New York City on Wednesday. She wore a pink dress before changing into a busty black dress later.,2022-01-26 23:16:30,Sameer Suri For Dailymail.com
Single's Inferno star Shin Ji-yeon is accused of FAKING her enviable figure by wearing padded leggings... after fans of the South Korean dating show said she 'looks like a Westerner',/tvshowbiz/article-10445587/Singles-Inferno-Shin-Ji-yeon-accused-faking-enviable-curves.html,Another contestant from Netflix's Korean dating series Single's Inferno has raised eyebrows in the wake of Song Ji-a's fake designer wardrobe scandal,2022-01-26 23:30:17,J. Peterson For Daily Mail Australia
Michelle Keegan will 'take a step back from acting once Brassic season four wraps',/tvshowbiz/article-10445745/Michelle-Keegan-step-acting-Brassic-season-four-wraps.html,"Michelle Keegan, 34, will be taking a career-break after wrapping the fourth season of Brassic, according to reports.",2022-01-26 23:30:27,Aisha Nozari For Mailonline
Love Island's Jessica Hayes packs on the PDA with her new boyfriend as they share a passionate kiss following dinner in Mayfair... eight months after she split from fiancé Dan Lawry,/tvshowbiz/article-10445749/Love-Islands-Jessica-Hayes-packs-PDA-new-boyfriend-share-passionate-kiss.html,The 28-year-old Love Island couldn't keep her hands off her new boyfriend on Wednesday as they shared a passionate kiss after dinner at Sexy Fish in London's Mayfair.,2022-01-26 23:56:15,Niomi Harris For Mailonline
